id,name,type,mode,octave,inversion,split
14406,E-5-mixolydian-3,scale,mixolydian,5,3,train
14407,E-5-mixolydian-4,scale,mixolydian,5,4,train
14408,E-5-mixolydian-5,scale,mixolydian,5,5,train
14409,E-5-mixolydian-6,scale,mixolydian,5,6,train
14410,E-6-mixolydian-0,scale,mixolydian,6,0,train
14411,E-6-mixolydian-1,scale,mixolydian,6,1,test
14412,E-6-mixolydian-2,scale,mixolydian,6,2,train
14413,E-6-mixolydian-3,scale,mixolydian,6,3,train
14414,E-6-mixolydian-4,scale,mixolydian,6,4,train
14415,E-6-mixolydian-5,scale,mixolydian,6,5,train
14416,E-6-mixolydian-6,scale,mixolydian,6,6,train
14417,E-7-mixolydian-0,scale,mixolydian,7,0,train
14418,E-7-mixolydian-1,scale,mixolydian,7,1,train
14419,E-7-mixolydian-2,scale,mixolydian,7,2,validation
14420,E-7-mixolydian-3,scale,mixolydian,7,3,validation
14421,E-7-mixolydian-4,scale,mixolydian,7,4,train
14422,E-7-mixolydian-5,scale,mixolydian,7,5,train
14423,E-7-mixolydian-6,scale,mixolydian,7,6,train
14424,Eb-1-mixolydian-0,scale,mixolydian,1,0,train
14425,Eb-1-mixolydian-1,scale,mixolydian,1,1,train
14426,Eb-1-mixolydian-2,scale,mixolydian,1,2,test
14427,Eb-1-mixolydian-3,scale,mixolydian,1,3,validation
14428,Eb-1-mixolydian-4,scale,mixolydian,1,4,train
14429,Eb-1-mixolydian-5,scale,mixolydian,1,5,train
14430,Eb-1-mixolydian-6,scale,mixolydian,1,6,validation
14431,Eb-2-mixolydian-0,scale,mixolydian,2,0,train
14432,Eb-2-mixolydian-1,scale,mixolydian,2,1,validation
14433,Eb-2-mixolydian-2,scale,mixolydian,2,2,train
14434,Eb-2-mixolydian-3,scale,mixolydian,2,3,validation
14435,Eb-2-mixolydian-4,scale,mixolydian,2,4,train
14436,Eb-2-mixolydian-5,scale,mixolydian,2,5,train
14437,Eb-2-mixolydian-6,scale,mixolydian,2,6,train
14438,Eb-3-mixolydian-0,scale,mixolydian,3,0,train
14439,Eb-3-mixolydian-1,scale,mixolydian,3,1,train
14440,Eb-3-mixolydian-2,scale,mixolydian,3,2,train
14441,Eb-3-mixolydian-3,scale,mixolydian,3,3,train
14442,Eb-3-mixolydian-4,scale,mixolydian,3,4,train
14443,Eb-3-mixolydian-5,scale,mixolydian,3,5,test
14444,Eb-3-mixolydian-6,scale,mixolydian,3,6,validation
14445,Eb-4-mixolydian-0,scale,mixolydian,4,0,train
14446,Eb-4-mixolydian-1,scale,mixolydian,4,1,train
14447,Eb-4-mixolydian-2,scale,mixolydian,4,2,train
14448,Eb-4-mixolydian-3,scale,mixolydian,4,3,train
14449,Eb-4-mixolydian-4,scale,mixolydian,4,4,validation
14450,Eb-4-mixolydian-5,scale,mixolydian,4,5,train
14451,Eb-4-mixolydian-6,scale,mixolydian,4,6,train
14452,Eb-5-mixolydian-0,scale,mixolydian,5,0,train
14453,Eb-5-mixolydian-1,scale,mixolydian,5,1,train
14454,Eb-5-mixolydian-2,scale,mixolydian,5,2,train
14455,Eb-5-mixolydian-3,scale,mixolydian,5,3,train
14456,Eb-5-mixolydian-4,scale,mixolydian,5,4,train
14457,Eb-5-mixolydian-5,scale,mixolydian,5,5,train
14458,Eb-5-mixolydian-6,scale,mixolydian,5,6,validation
14459,Eb-6-mixolydian-0,scale,mixolydian,6,0,train
14460,Eb-6-mixolydian-1,scale,mixolydian,6,1,train
14461,Eb-6-mixolydian-2,scale,mixolydian,6,2,train
14462,Eb-6-mixolydian-3,scale,mixolydian,6,3,train
14463,Eb-6-mixolydian-4,scale,mixolydian,6,4,train
14464,Eb-6-mixolydian-5,scale,mixolydian,6,5,validation
14465,Eb-6-mixolydian-6,scale,mixolydian,6,6,train
14466,Eb-7-mixolydian-0,scale,mixolydian,7,0,validation
14467,Eb-7-mixolydian-1,scale,mixolydian,7,1,train
14468,Eb-7-mixolydian-2,scale,mixolydian,7,2,train
14469,Eb-7-mixolydian-3,scale,mixolydian,7,3,train
14470,Eb-7-mixolydian-4,scale,mixolydian,7,4,train
14471,Eb-7-mixolydian-5,scale,mixolydian,7,5,train
14472,Eb-7-mixolydian-6,scale,mixolydian,7,6,train
14473,F#-1-mixolydian-0,scale,mixolydian,1,0,train
14474,F#-1-mixolydian-1,scale,mixolydian,1,1,train
14475,F#-1-mixolydian-2,scale,mixolydian,1,2,train
14476,F#-1-mixolydian-3,scale,mixolydian,1,3,validation
14477,F#-1-mixolydian-4,scale,mixolydian,1,4,train
14478,F#-1-mixolydian-5,scale,mixolydian,1,5,train
14479,F#-1-mixolydian-6,scale,mixolydian,1,6,train
14480,F#-2-mixolydian-0,scale,mixolydian,2,0,train
14481,F#-2-mixolydian-1,scale,mixolydian,2,1,train
14482,F#-2-mixolydian-2,scale,mixolydian,2,2,train
14483,F#-2-mixolydian-3,scale,mixolydian,2,3,train
14484,F#-2-mixolydian-4,scale,mixolydian,2,4,train
14485,F#-2-mixolydian-5,scale,mixolydian,2,5,train
14486,F#-2-mixolydian-6,scale,mixolydian,2,6,train
14487,F#-3-mixolydian-0,scale,mixolydian,3,0,train
14488,F#-3-mixolydian-1,scale,mixolydian,3,1,train
14489,F#-3-mixolydian-2,scale,mixolydian,3,2,train
14490,F#-3-mixolydian-3,scale,mixolydian,3,3,train
14491,F#-3-mixolydian-4,scale,mixolydian,3,4,test
14492,F#-3-mixolydian-5,scale,mixolydian,3,5,test
14493,F#-3-mixolydian-6,scale,mixolydian,3,6,validation
14494,F#-4-mixolydian-0,scale,mixolydian,4,0,validation
14495,F#-4-mixolydian-1,scale,mixolydian,4,1,train
14496,F#-4-mixolydian-2,scale,mixolydian,4,2,train
14497,F#-4-mixolydian-3,scale,mixolydian,4,3,train
14498,F#-4-mixolydian-4,scale,mixolydian,4,4,train
14499,F#-4-mixolydian-5,scale,mixolydian,4,5,train
14500,F#-4-mixolydian-6,scale,mixolydian,4,6,train
14501,F#-5-mixolydian-0,scale,mixolydian,5,0,train
14502,F#-5-mixolydian-1,scale,mixolydian,5,1,train
14503,F#-5-mixolydian-2,scale,mixolydian,5,2,test
14504,F#-5-mixolydian-3,scale,mixolydian,5,3,test
14505,F#-5-mixolydian-4,scale,mixolydian,5,4,train
14506,F#-5-mixolydian-5,scale,mixolydian,5,5,train
14507,F#-5-mixolydian-6,scale,mixolydian,5,6,validation
14508,F#-6-mixolydian-0,scale,mixolydian,6,0,train
14509,F#-6-mixolydian-1,scale,mixolydian,6,1,train
14510,F#-6-mixolydian-2,scale,mixolydian,6,2,train
14511,F#-6-mixolydian-3,scale,mixolydian,6,3,train
14512,F#-6-mixolydian-4,scale,mixolydian,6,4,train
14513,F#-6-mixolydian-5,scale,mixolydian,6,5,train
14514,F#-6-mixolydian-6,scale,mixolydian,6,6,train
14515,F#-7-mixolydian-0,scale,mixolydian,7,0,train
14516,F#-7-mixolydian-1,scale,mixolydian,7,1,train
14517,F#-7-mixolydian-2,scale,mixolydian,7,2,train
14518,F#-7-mixolydian-3,scale,mixolydian,7,3,train
14519,F#-7-mixolydian-4,scale,mixolydian,7,4,train
14520,F#-7-mixolydian-5,scale,mixolydian,7,5,train
14521,F#-7-mixolydian-6,scale,mixolydian,7,6,validation
14522,F-1-mixolydian-0,scale,mixolydian,1,0,validation
14523,F-1-mixolydian-1,scale,mixolydian,1,1,train
14524,F-1-mixolydian-2,scale,mixolydian,1,2,train
14525,F-1-mixolydian-3,scale,mixolydian,1,3,train
14526,F-1-mixolydian-4,scale,mixolydian,1,4,train
14527,F-1-mixolydian-5,scale,mixolydian,1,5,train
14528,F-1-mixolydian-6,scale,mixolydian,1,6,train
14529,F-2-mixolydian-0,scale,mixolydian,2,0,train
14530,F-2-mixolydian-1,scale,mixolydian,2,1,train
14531,F-2-mixolydian-2,scale,mixolydian,2,2,train
14532,F-2-mixolydian-3,scale,mixolydian,2,3,train
14533,F-2-mixolydian-4,scale,mixolydian,2,4,train
14534,F-2-mixolydian-5,scale,mixolydian,2,5,train
14535,F-2-mixolydian-6,scale,mixolydian,2,6,train
14536,F-3-mixolydian-0,scale,mixolydian,3,0,train
14537,F-3-mixolydian-1,scale,mixolydian,3,1,test
14538,F-3-mixolydian-2,scale,mixolydian,3,2,train
14539,F-3-mixolydian-3,scale,mixolydian,3,3,train
14540,F-3-mixolydian-4,scale,mixolydian,3,4,train
14541,F-3-mixolydian-5,scale,mixolydian,3,5,train
14542,F-3-mixolydian-6,scale,mixolydian,3,6,validation
14543,F-4-mixolydian-0,scale,mixolydian,4,0,train
14544,F-4-mixolydian-1,scale,mixolydian,4,1,validation
14545,F-4-mixolydian-2,scale,mixolydian,4,2,train
14546,F-4-mixolydian-3,scale,mixolydian,4,3,train
14547,F-4-mixolydian-4,scale,mixolydian,4,4,train
14548,F-4-mixolydian-5,scale,mixolydian,4,5,train
14549,F-4-mixolydian-6,scale,mixolydian,4,6,test
14550,F-5-mixolydian-0,scale,mixolydian,5,0,train
14551,F-5-mixolydian-1,scale,mixolydian,5,1,train
14552,F-5-mixolydian-2,scale,mixolydian,5,2,train
14553,F-5-mixolydian-3,scale,mixolydian,5,3,train
14554,F-5-mixolydian-4,scale,mixolydian,5,4,train
14555,F-5-mixolydian-5,scale,mixolydian,5,5,train
14556,F-5-mixolydian-6,scale,mixolydian,5,6,train
14557,F-6-mixolydian-0,scale,mixolydian,6,0,train
14558,F-6-mixolydian-1,scale,mixolydian,6,1,train
14559,F-6-mixolydian-2,scale,mixolydian,6,2,train
14560,F-6-mixolydian-3,scale,mixolydian,6,3,train
14561,F-6-mixolydian-4,scale,mixolydian,6,4,train
14562,F-6-mixolydian-5,scale,mixolydian,6,5,train
14563,F-6-mixolydian-6,scale,mixolydian,6,6,train
14564,F-7-mixolydian-0,scale,mixolydian,7,0,validation
14565,F-7-mixolydian-1,scale,mixolydian,7,1,test
14566,F-7-mixolydian-2,scale,mixolydian,7,2,test
14567,F-7-mixolydian-3,scale,mixolydian,7,3,train
14568,F-7-mixolydian-4,scale,mixolydian,7,4,train
14569,F-7-mixolydian-5,scale,mixolydian,7,5,train
14570,F-7-mixolydian-6,scale,mixolydian,7,6,train
14571,G-1-mixolydian-0,scale,mixolydian,1,0,validation
14572,G-1-mixolydian-1,scale,mixolydian,1,1,train
14573,G-1-mixolydian-2,scale,mixolydian,1,2,train
14574,G-1-mixolydian-3,scale,mixolydian,1,3,train
14575,G-1-mixolydian-4,scale,mixolydian,1,4,train
14576,G-1-mixolydian-5,scale,mixolydian,1,5,train
14577,G-1-mixolydian-6,scale,mixolydian,1,6,train
14578,G-2-mixolydian-0,scale,mixolydian,2,0,train
14579,G-2-mixolydian-1,scale,mixolydian,2,1,train
14580,G-2-mixolydian-2,scale,mixolydian,2,2,train
14581,G-2-mixolydian-3,scale,mixolydian,2,3,validation
14582,G-2-mixolydian-4,scale,mixolydian,2,4,train
14583,G-2-mixolydian-5,scale,mixolydian,2,5,train
14584,G-2-mixolydian-6,scale,mixolydian,2,6,test
14585,G-3-mixolydian-0,scale,mixolydian,3,0,train
14586,G-3-mixolydian-1,scale,mixolydian,3,1,validation
14587,G-3-mixolydian-2,scale,mixolydian,3,2,train
14588,G-3-mixolydian-3,scale,mixolydian,3,3,train
14589,G-3-mixolydian-4,scale,mixolydian,3,4,train
14590,G-3-mixolydian-5,scale,mixolydian,3,5,train
14591,G-3-mixolydian-6,scale,mixolydian,3,6,validation
14592,G-4-mixolydian-0,scale,mixolydian,4,0,validation
14593,G-4-mixolydian-1,scale,mixolydian,4,1,train
14594,G-4-mixolydian-2,scale,mixolydian,4,2,test
14595,G-4-mixolydian-3,scale,mixolydian,4,3,train
14596,G-4-mixolydian-4,scale,mixolydian,4,4,train
14597,G-4-mixolydian-5,scale,mixolydian,4,5,train
14598,G-4-mixolydian-6,scale,mixolydian,4,6,train
14599,G-5-mixolydian-0,scale,mixolydian,5,0,train
14600,G-5-mixolydian-1,scale,mixolydian,5,1,train
14601,G-5-mixolydian-2,scale,mixolydian,5,2,train
14602,G-5-mixolydian-3,scale,mixolydian,5,3,validation
14603,G-5-mixolydian-4,scale,mixolydian,5,4,train
14604,G-5-mixolydian-5,scale,mixolydian,5,5,train
14605,G-5-mixolydian-6,scale,mixolydian,5,6,train
14606,G-6-mixolydian-0,scale,mixolydian,6,0,validation
14607,G-6-mixolydian-1,scale,mixolydian,6,1,train
14608,G-6-mixolydian-2,scale,mixolydian,6,2,train
14609,G-6-mixolydian-3,scale,mixolydian,6,3,train
14610,G-6-mixolydian-4,scale,mixolydian,6,4,train
14611,G-6-mixolydian-5,scale,mixolydian,6,5,train
14612,G-6-mixolydian-6,scale,mixolydian,6,6,validation
14613,G-7-mixolydian-0,scale,mixolydian,7,0,train
14614,G-7-mixolydian-1,scale,mixolydian,7,1,train
14615,G-7-mixolydian-2,scale,mixolydian,7,2,train
14616,G-7-mixolydian-3,scale,mixolydian,7,3,train
14617,G-7-mixolydian-4,scale,mixolydian,7,4,test
14618,G-7-mixolydian-5,scale,mixolydian,7,5,train
14619,G-7-mixolydian-6,scale,mixolydian,7,6,train
14620,A-1-pentatonic-0,scale,pentatonic,1,0,train
14621,A-1-pentatonic-1,scale,pentatonic,1,1,validation
14622,A-1-pentatonic-2,scale,pentatonic,1,2,train
14623,A-1-pentatonic-3,scale,pentatonic,1,3,train
14624,A-1-pentatonic-4,scale,pentatonic,1,4,train
14625,A-2-pentatonic-0,scale,pentatonic,2,0,train
14626,A-2-pentatonic-1,scale,pentatonic,2,1,test
14627,A-2-pentatonic-2,scale,pentatonic,2,2,train
14628,A-2-pentatonic-3,scale,pentatonic,2,3,train
14629,A-2-pentatonic-4,scale,pentatonic,2,4,train
14630,A-3-pentatonic-0,scale,pentatonic,3,0,train
14631,A-3-pentatonic-1,scale,pentatonic,3,1,validation
14632,A-3-pentatonic-2,scale,pentatonic,3,2,validation
14633,A-3-pentatonic-3,scale,pentatonic,3,3,train
14634,A-3-pentatonic-4,scale,pentatonic,3,4,validation
14635,A-4-pentatonic-0,scale,pentatonic,4,0,train
14636,A-4-pentatonic-1,scale,pentatonic,4,1,train
14637,A-4-pentatonic-2,scale,pentatonic,4,2,train
14638,A-4-pentatonic-3,scale,pentatonic,4,3,train
14639,A-4-pentatonic-4,scale,pentatonic,4,4,train
14640,A-5-pentatonic-0,scale,pentatonic,5,0,validation
14641,A-5-pentatonic-1,scale,pentatonic,5,1,train
14642,A-5-pentatonic-2,scale,pentatonic,5,2,train
14643,A-5-pentatonic-3,scale,pentatonic,5,3,train
14644,A-5-pentatonic-4,scale,pentatonic,5,4,test
14645,A-6-pentatonic-0,scale,pentatonic,6,0,train
14646,A-6-pentatonic-1,scale,pentatonic,6,1,test
14647,A-6-pentatonic-2,scale,pentatonic,6,2,train
14648,A-6-pentatonic-3,scale,pentatonic,6,3,train
14649,A-6-pentatonic-4,scale,pentatonic,6,4,train
14650,A-7-pentatonic-0,scale,pentatonic,7,0,train
14651,A-7-pentatonic-1,scale,pentatonic,7,1,train
14652,A-7-pentatonic-2,scale,pentatonic,7,2,test
14653,A-7-pentatonic-3,scale,pentatonic,7,3,train
14654,A-7-pentatonic-4,scale,pentatonic,7,4,train
14655,Ab-1-pentatonic-0,scale,pentatonic,1,0,train
14656,Ab-1-pentatonic-1,scale,pentatonic,1,1,train
14657,Ab-1-pentatonic-2,scale,pentatonic,1,2,train
14658,Ab-1-pentatonic-3,scale,pentatonic,1,3,train
14659,Ab-1-pentatonic-4,scale,pentatonic,1,4,test
14660,Ab-2-pentatonic-0,scale,pentatonic,2,0,train
14661,Ab-2-pentatonic-1,scale,pentatonic,2,1,train
14662,Ab-2-pentatonic-2,scale,pentatonic,2,2,train
14663,Ab-2-pentatonic-3,scale,pentatonic,2,3,train
14664,Ab-2-pentatonic-4,scale,pentatonic,2,4,validation
14665,Ab-3-pentatonic-0,scale,pentatonic,3,0,train
14666,Ab-3-pentatonic-1,scale,pentatonic,3,1,train
14667,Ab-3-pentatonic-2,scale,pentatonic,3,2,train
14668,Ab-3-pentatonic-3,scale,pentatonic,3,3,train
14669,Ab-3-pentatonic-4,scale,pentatonic,3,4,train
14670,Ab-4-pentatonic-0,scale,pentatonic,4,0,validation
14671,Ab-4-pentatonic-1,scale,pentatonic,4,1,train
14672,Ab-4-pentatonic-2,scale,pentatonic,4,2,train
14673,Ab-4-pentatonic-3,scale,pentatonic,4,3,train
14674,Ab-4-pentatonic-4,scale,pentatonic,4,4,train
14675,Ab-5-pentatonic-0,scale,pentatonic,5,0,train
14676,Ab-5-pentatonic-1,scale,pentatonic,5,1,test
14677,Ab-5-pentatonic-2,scale,pentatonic,5,2,test
14678,Ab-5-pentatonic-3,scale,pentatonic,5,3,train
14679,Ab-5-pentatonic-4,scale,pentatonic,5,4,train
14680,Ab-6-pentatonic-0,scale,pentatonic,6,0,train
14681,Ab-6-pentatonic-1,scale,pentatonic,6,1,test
14682,Ab-6-pentatonic-2,scale,pentatonic,6,2,train
14683,Ab-6-pentatonic-3,scale,pentatonic,6,3,validation
14684,Ab-6-pentatonic-4,scale,pentatonic,6,4,train
14685,Ab-7-pentatonic-0,scale,pentatonic,7,0,train
14686,Ab-7-pentatonic-1,scale,pentatonic,7,1,train
14687,Ab-7-pentatonic-2,scale,pentatonic,7,2,test
14688,Ab-7-pentatonic-3,scale,pentatonic,7,3,train
14689,Ab-7-pentatonic-4,scale,pentatonic,7,4,test
14690,B-1-pentatonic-0,scale,pentatonic,1,0,train
14691,B-1-pentatonic-1,scale,pentatonic,1,1,train
14692,B-1-pentatonic-2,scale,pentatonic,1,2,validation
14693,B-1-pentatonic-3,scale,pentatonic,1,3,train
14694,B-1-pentatonic-4,scale,pentatonic,1,4,test
14695,B-2-pentatonic-0,scale,pentatonic,2,0,test
14696,B-2-pentatonic-1,scale,pentatonic,2,1,train
14697,B-2-pentatonic-2,scale,pentatonic,2,2,train
14698,B-2-pentatonic-3,scale,pentatonic,2,3,train
14699,B-2-pentatonic-4,scale,pentatonic,2,4,test
14700,B-3-pentatonic-0,scale,pentatonic,3,0,train
14701,B-3-pentatonic-1,scale,pentatonic,3,1,validation
14702,B-3-pentatonic-2,scale,pentatonic,3,2,train
14703,B-3-pentatonic-3,scale,pentatonic,3,3,train
14704,B-3-pentatonic-4,scale,pentatonic,3,4,validation
14705,B-4-pentatonic-0,scale,pentatonic,4,0,train
14706,B-4-pentatonic-1,scale,pentatonic,4,1,train
14707,B-4-pentatonic-2,scale,pentatonic,4,2,train
14708,B-4-pentatonic-3,scale,pentatonic,4,3,train
14709,B-4-pentatonic-4,scale,pentatonic,4,4,train
14710,B-5-pentatonic-0,scale,pentatonic,5,0,train
14711,B-5-pentatonic-1,scale,pentatonic,5,1,train
14712,B-5-pentatonic-2,scale,pentatonic,5,2,train
14713,B-5-pentatonic-3,scale,pentatonic,5,3,train
14714,B-5-pentatonic-4,scale,pentatonic,5,4,train
14715,B-6-pentatonic-0,scale,pentatonic,6,0,train
14716,B-6-pentatonic-1,scale,pentatonic,6,1,train
14717,B-6-pentatonic-2,scale,pentatonic,6,2,train
14718,B-6-pentatonic-3,scale,pentatonic,6,3,train
14719,B-6-pentatonic-4,scale,pentatonic,6,4,train
14720,B-7-pentatonic-0,scale,pentatonic,7,0,test
14721,B-7-pentatonic-1,scale,pentatonic,7,1,train
14722,B-7-pentatonic-2,scale,pentatonic,7,2,train
14723,B-7-pentatonic-3,scale,pentatonic,7,3,train
14724,B-7-pentatonic-4,scale,pentatonic,7,4,train
14725,Bb-1-pentatonic-0,scale,pentatonic,1,0,test
14726,Bb-1-pentatonic-1,scale,pentatonic,1,1,train
14727,Bb-1-pentatonic-2,scale,pentatonic,1,2,train
14728,Bb-1-pentatonic-3,scale,pentatonic,1,3,train
14729,Bb-1-pentatonic-4,scale,pentatonic,1,4,train
14730,Bb-2-pentatonic-0,scale,pentatonic,2,0,train
14731,Bb-2-pentatonic-1,scale,pentatonic,2,1,test
14732,Bb-2-pentatonic-2,scale,pentatonic,2,2,train
14733,Bb-2-pentatonic-3,scale,pentatonic,2,3,train
14734,Bb-2-pentatonic-4,scale,pentatonic,2,4,train
14735,Bb-3-pentatonic-0,scale,pentatonic,3,0,train
14736,Bb-3-pentatonic-1,scale,pentatonic,3,1,train
14737,Bb-3-pentatonic-2,scale,pentatonic,3,2,test
14738,Bb-3-pentatonic-3,scale,pentatonic,3,3,train
14739,Bb-3-pentatonic-4,scale,pentatonic,3,4,train
14740,Bb-4-pentatonic-0,scale,pentatonic,4,0,train
14741,Bb-4-pentatonic-1,scale,pentatonic,4,1,train
14742,Bb-4-pentatonic-2,scale,pentatonic,4,2,train
14743,Bb-4-pentatonic-3,scale,pentatonic,4,3,train
14744,Bb-4-pentatonic-4,scale,pentatonic,4,4,train
14745,Bb-5-pentatonic-0,scale,pentatonic,5,0,train
14746,Bb-5-pentatonic-1,scale,pentatonic,5,1,validation
14747,Bb-5-pentatonic-2,scale,pentatonic,5,2,train
14748,Bb-5-pentatonic-3,scale,pentatonic,5,3,train
14749,Bb-5-pentatonic-4,scale,pentatonic,5,4,train
14750,Bb-6-pentatonic-0,scale,pentatonic,6,0,train
14751,Bb-6-pentatonic-1,scale,pentatonic,6,1,train
14752,Bb-6-pentatonic-2,scale,pentatonic,6,2,train
14753,Bb-6-pentatonic-3,scale,pentatonic,6,3,validation
14754,Bb-6-pentatonic-4,scale,pentatonic,6,4,train
14755,Bb-7-pentatonic-0,scale,pentatonic,7,0,train
14756,Bb-7-pentatonic-1,scale,pentatonic,7,1,train
14757,Bb-7-pentatonic-2,scale,pentatonic,7,2,test
14758,Bb-7-pentatonic-3,scale,pentatonic,7,3,validation
14759,Bb-7-pentatonic-4,scale,pentatonic,7,4,train
14760,C#-1-pentatonic-0,scale,pentatonic,1,0,train
14761,C#-1-pentatonic-1,scale,pentatonic,1,1,train
14762,C#-1-pentatonic-2,scale,pentatonic,1,2,train
14763,C#-1-pentatonic-3,scale,pentatonic,1,3,train
14764,C#-1-pentatonic-4,scale,pentatonic,1,4,train
14765,C#-2-pentatonic-0,scale,pentatonic,2,0,train
14766,C#-2-pentatonic-1,scale,pentatonic,2,1,train
14767,C#-2-pentatonic-2,scale,pentatonic,2,2,validation
14768,C#-2-pentatonic-3,scale,pentatonic,2,3,test
14769,C#-2-pentatonic-4,scale,pentatonic,2,4,train
14770,C#-3-pentatonic-0,scale,pentatonic,3,0,train
14771,C#-3-pentatonic-1,scale,pentatonic,3,1,validation
14772,C#-3-pentatonic-2,scale,pentatonic,3,2,train
14773,C#-3-pentatonic-3,scale,pentatonic,3,3,train
14774,C#-3-pentatonic-4,scale,pentatonic,3,4,train
14775,C#-4-pentatonic-0,scale,pentatonic,4,0,train
14776,C#-4-pentatonic-1,scale,pentatonic,4,1,train
14777,C#-4-pentatonic-2,scale,pentatonic,4,2,test
14778,C#-4-pentatonic-3,scale,pentatonic,4,3,train
14779,C#-4-pentatonic-4,scale,pentatonic,4,4,train
14780,C#-5-pentatonic-0,scale,pentatonic,5,0,train
14781,C#-5-pentatonic-1,scale,pentatonic,5,1,train
14782,C#-5-pentatonic-2,scale,pentatonic,5,2,validation
14783,C#-5-pentatonic-3,scale,pentatonic,5,3,train
14784,C#-5-pentatonic-4,scale,pentatonic,5,4,train
14785,C#-6-pentatonic-0,scale,pentatonic,6,0,train
14786,C#-6-pentatonic-1,scale,pentatonic,6,1,train
14787,C#-6-pentatonic-2,scale,pentatonic,6,2,test
14788,C#-6-pentatonic-3,scale,pentatonic,6,3,train
14789,C#-6-pentatonic-4,scale,pentatonic,6,4,train
14790,C#-7-pentatonic-0,scale,pentatonic,7,0,test
14791,C#-7-pentatonic-1,scale,pentatonic,7,1,train
14792,C#-7-pentatonic-2,scale,pentatonic,7,2,validation
14793,C#-7-pentatonic-3,scale,pentatonic,7,3,test
14794,C#-7-pentatonic-4,scale,pentatonic,7,4,train
14795,C-1-pentatonic-0,scale,pentatonic,1,0,train
14796,C-1-pentatonic-1,scale,pentatonic,1,1,train
14797,C-1-pentatonic-2,scale,pentatonic,1,2,train
14798,C-1-pentatonic-3,scale,pentatonic,1,3,train
14799,C-1-pentatonic-4,scale,pentatonic,1,4,validation
14800,C-2-pentatonic-0,scale,pentatonic,2,0,train
14801,C-2-pentatonic-1,scale,pentatonic,2,1,validation
14802,C-2-pentatonic-2,scale,pentatonic,2,2,train
14803,C-2-pentatonic-3,scale,pentatonic,2,3,train
14804,C-2-pentatonic-4,scale,pentatonic,2,4,train
14805,C-3-pentatonic-0,scale,pentatonic,3,0,train
14806,C-3-pentatonic-1,scale,pentatonic,3,1,train
14807,C-3-pentatonic-2,scale,pentatonic,3,2,test
14808,C-3-pentatonic-3,scale,pentatonic,3,3,train
14809,C-3-pentatonic-4,scale,pentatonic,3,4,train
14810,C-4-pentatonic-0,scale,pentatonic,4,0,train
14811,C-4-pentatonic-1,scale,pentatonic,4,1,train
14812,C-4-pentatonic-2,scale,pentatonic,4,2,validation
14813,C-4-pentatonic-3,scale,pentatonic,4,3,train
14814,C-4-pentatonic-4,scale,pentatonic,4,4,train
14815,C-5-pentatonic-0,scale,pentatonic,5,0,validation
14816,C-5-pentatonic-1,scale,pentatonic,5,1,train
14817,C-5-pentatonic-2,scale,pentatonic,5,2,train
14818,C-5-pentatonic-3,scale,pentatonic,5,3,train
14819,C-5-pentatonic-4,scale,pentatonic,5,4,test
14820,C-6-pentatonic-0,scale,pentatonic,6,0,train
14821,C-6-pentatonic-1,scale,pentatonic,6,1,train
14822,C-6-pentatonic-2,scale,pentatonic,6,2,train
14823,C-6-pentatonic-3,scale,pentatonic,6,3,train
14824,C-6-pentatonic-4,scale,pentatonic,6,4,test
14825,C-7-pentatonic-0,scale,pentatonic,7,0,train
14826,C-7-pentatonic-1,scale,pentatonic,7,1,train
14827,C-7-pentatonic-2,scale,pentatonic,7,2,validation
14828,C-7-pentatonic-3,scale,pentatonic,7,3,train
14829,C-7-pentatonic-4,scale,pentatonic,7,4,train
14830,C-8-pentatonic-0,scale,pentatonic,8,0,train
14831,C-8-pentatonic-1,scale,pentatonic,8,1,train
14832,C-8-pentatonic-2,scale,pentatonic,8,2,train
14833,C-8-pentatonic-3,scale,pentatonic,8,3,train
14834,C-8-pentatonic-4,scale,pentatonic,8,4,train
14835,D-1-pentatonic-0,scale,pentatonic,1,0,test
14836,D-1-pentatonic-1,scale,pentatonic,1,1,train
14837,D-1-pentatonic-2,scale,pentatonic,1,2,train
14838,D-1-pentatonic-3,scale,pentatonic,1,3,train
14839,D-1-pentatonic-4,scale,pentatonic,1,4,train
14840,D-2-pentatonic-0,scale,pentatonic,2,0,train
14841,D-2-pentatonic-1,scale,pentatonic,2,1,train
14842,D-2-pentatonic-2,scale,pentatonic,2,2,train
14843,D-2-pentatonic-3,scale,pentatonic,2,3,validation
14844,D-2-pentatonic-4,scale,pentatonic,2,4,test
14845,D-3-pentatonic-0,scale,pentatonic,3,0,train
14846,D-3-pentatonic-1,scale,pentatonic,3,1,test
14847,D-3-pentatonic-2,scale,pentatonic,3,2,train
14848,D-3-pentatonic-3,scale,pentatonic,3,3,test
14849,D-3-pentatonic-4,scale,pentatonic,3,4,train
14850,D-4-pentatonic-0,scale,pentatonic,4,0,train
14851,D-4-pentatonic-1,scale,pentatonic,4,1,train
14852,D-4-pentatonic-2,scale,pentatonic,4,2,train
14853,D-4-pentatonic-3,scale,pentatonic,4,3,train
14854,D-4-pentatonic-4,scale,pentatonic,4,4,train
14855,D-5-pentatonic-0,scale,pentatonic,5,0,train
14856,D-5-pentatonic-1,scale,pentatonic,5,1,train
14857,D-5-pentatonic-2,scale,pentatonic,5,2,train
14858,D-5-pentatonic-3,scale,pentatonic,5,3,train
